"pkg","res"
"1","AbsFilterGSEA","ok"
"2","acc","ok"
"3","acebayes","ok"
"4","ACEt","ok"
"5","AdaptiveSparsity","ok"
"6","AHR","ok"
"7","Amelia","ok"
"8","anMC","ok"
"9","arrApply","ok"
"10","ASPBay","ok"
"11","aSPU","ok"
"12","attrCUSUM","ok"
"13","BaBooN","ok"
"14","BacArena","ok"
"15","BAMBI","ok"
"16","Barycenter","ok"
"17","BatchMap","ok"
"18","BayesBD","ok"
"19","BayesComm","ok"
"20","bayesDP","ok"
"21","bayesImageS","ok"
"22","bayesm","ok"
"23","bayou","ok"
"24","bcp","ok"
"25","bcROCsurface","ok"
"26","bcs","ok"
"27","BCSub","ok"
"28","bfa","ok"
"29","bife","ok"
"30","BIFIEsurvey","ok"
"31","bigKRLS","ok"
"32","biglasso","ok"
"33","bigReg","ok"
"34","BigVAR","ok"
"35","BIPOD","ok"
"36","blockmodels","ok"
"37","blockseg","ok"
"38","BTLLasso","ok"
"39","BuyseTest","ok"
"40","bvarsv","ok"
"41","ccaPP","ok"
"42","cccp","ok"
"43","cctools","ok"
"44","cda","ok"
"45","CDM","ok"
"46","CFC","ok"
"47","ChannelAttribution","ok"
"48","CircularDDM","ok"
"49","cIRT","ok"
"50","cladoRcpp","ok"
"51","ClusterR","ok"
"52","coala","ok"
"53","coneproj","ok"
"54","copCAR","ok"
"55","cord","ok"
"56","Countr","ok"
"57","CoxPlus","ok"
"58","cpr","ok"
"59","cqrReg","ok"
"60","crawl","ok"
"61","Crossover","ok"
"62","ctmcd","ok"
"63","CVR","ok"
"64","DepthProc","ok"
"65","dfcomb","failed"
"66","dfmta","failed"
"67","diagis","ok"
"68","DiffusionRgqd","ok"
"69","DiffusionRimp","ok"
"70","DiffusionRjgqd","ok"
"71","dina","ok"
"72","dnc","ok"
"73","drgee","ok"
"74","dynamichazard","ok"
"75","ECctmc","ok"
"76","eDMA","ok"
"77","EloChoice","ok"
"78","EMbC","ok"
"79","emIRT","ok"
"80","EPGLM","ok"
"81","esaddle","ok"
"82","EstHer","ok"
"83","eulerr","ok"
"84","evolqg","ok"
"85","factorcpt","ok"
"86","factorstochvol","ok"
"87","FastBandChol","ok"
"88","fastHorseshoe","ok"
"89","fastM","ok"
"90","FBFsearch","ok"
"91","fdaMixed","ok"
"92","fdasrvf","ok"
"93","FDRreg","ok"
"94","FIACH","ok"
"95","fICA","ok"
"96","FisHiCal","ok"
"97","flan","ok"
