"pkg","res"
"1","abcrf","ok"
"2","AbsFilterGSEA","ok"
"3","acc","ok"
"4","acebayes","ok"
"5","ACEt","ok"
"6","AdaptiveSparsity","ok"
"7","ADMM","ok"
"8","AHR","ok"
"9","alR","ok"
"10","Amelia","ok"
"11","anMC","ok"
"12","ANN2","ok"
"13","anomalyDetection","ok"
"14","arrApply","ok"
"15","ASPBay","ok"
"16","attrCUSUM","ok"
"17","BaBooN","ok"
"18","BacArena","ok"
"19","BAMBI","ok"
"20","Barycenter","ok"
"21","BatchMap","ok"
"22","BayesBD","ok"
"23","BayesComm","ok"
"24","bayesDP","ok"
"25","bayesImageS","ok"
"26","bayeslm","ok"
"27","bayesm","ok"
"28","bayou","ok"
"29","BCEE","ok"
"30","bcp","ok"
"31","bcROCsurface","ok"
"32","bcs","ok"
"33","BCSub","ok"
"34","bfa","ok"
"35","bife","ok"
"36","BIFIEsurvey","ok"
"37","bigKRLS","ok"
"38","biglasso","ok"
"39","bigReg","ok"
"40","bigstatsr","ok"
"41","bigtime","ok"
"42","BigVAR","ok"
"43","binaryGP","ok"
"44","BIPOD","ok"
"45","blockmodels","ok"
"46","blockseg","ok"
"47","BNPMIXcluster","ok"
"48","BosonSampling","ok"
"49","BradleyTerryScalable","ok"
"50","bssm","ok"
"51","BTLLasso","ok"
"52","BuyseTest","ok"
"53","bvarsv","ok"
"54","catSurv","ok"
"55","ccaPP","ok"
"56","cccp","ok"
"57","cctools","ok"
"58","cda","ok"
"59","CDM","ok"
"60","CFC","ok"
"61","changepointsHD","ok"
"62","ChannelAttribution","ok"
"63","CircularDDM","ok"
"64","cIRT","ok"
"65","cladoRcpp","ok"
"66","ClusterR","ok"
"67","ClusVis","ok"
"68","coala","ok"
"69","coda.base","ok"
"70","cOde","ok"
"71","coneproj","ok"
"72","copCAR","ok"
"73","cord","ok"
"74","Countr","ok"
"75","covTestR","ok"
"76","CovTools","ok"
"77","CoxPlus","ok"
"78","cpr","ok"
"79","cqrReg","ok"
"80","crawl","ok"
"81","Crossover","ok"
"82","ctmcd","ok"
"83","CVR","ok"
"84","cytometree","ok"
"85","DatabionicSwarm","ok"
"86","DatAssim","ok"
"87","DepthProc","ok"
"88","dfcomb","ok"
"89","dfmta","ok"
