"pkg","res"
"1","AbsFilterGSEA",0
"2","acebayes",0
"3","ACEt",0
"4","AdaptiveSparsity",0
"5","AHR",0
"6","Amelia",0
"7","arrApply",0
"8","ASPBay",0
"9","aSPU",0
"10","BaBooN",0
"11","BacArena",0
"12","Barycenter",0
"13","BayesBD",0
"14","BayesComm",0
"15","bayesImageS",0
"16","bayesm",0
"17","bayou",0
"18","bcp",0
"19","bcROCsurface",0
"20","BCSub",0
"21","bfa",0
"22","bife",0
"23","BIFIEsurvey",0
"24","biglasso",0
"25","bigReg",0
"26","BigVAR",0
"27","BIPOD",0
"28","blockmodels",0
"29","blockseg",0
"30","bootTimeInference",0
"31","BTLLasso",0
"32","BuyseTest",0
"33","bvarsv",0
"34","ccaPP",0
"35","cccp",0
"36","cda",0
"37","CDM",0
"38","CFC",0
"39","ChannelAttribution",0
"40","cIRT",0
"41","cladoRcpp",0
"42","ClusterR",0
"43","coala",0
"44","coneproj",0
"45","copCAR",0
"46","cord",0
"47","Countr",0
"48","CoxPlus",0
"49","crawl",0
"50","Crossover",0
"51","ctmcd",0
"52","DepthProc",0
"53","dfcomb",0
"54","dfmta",0
"55","diagis",0
"56","DiffusionRgqd",0
"57","DiffusionRimp",0
"58","DiffusionRjgqd",0
"59","dina",0
"60","dnc",0
"61","drgee",0
"62","ECctmc",0
"63","eDMA",0
"64","EloChoice",0
"65","EMbC",0
"66","emIRT",0
"67","EPGLM",0
"68","esaddle",0
"69","EstHer",0
"70","eulerr",0
"71","evolqg",1
"72","factorstochvol",0
"73","FastBandChol",0
"74","fastHorseshoe",0
"75","fastM",0
"76","FBFsearch",0
"77","fdaMixed",0
"78","fdasrvf",0
"79","FDRreg",0
"80","FIACH",0
"81","fICA",0
"82","FisHiCal",0
"83","FLightR",1
"84","flip",0
"85","forecast",1
"86","fourierin",0
"87","fourPNO",0
"88","FRESA.CAD",0
"89","gamreg",0
"90","GAS",0
"91","gaselect",0
"92","GauPro",0
"93","gcKrig",0
"94","GDINA",0
"95","gdpc",0
"96","GEEaSPU",0
"97","GeneticTools",0
"98","GenomicTools",0
"99","geoCount",0
"100","GERGM",0
"101","ggdmc",0
"102","GiRaF",0
"103","gjam",0
"104","glamlasso",0
"105","glcm",0
"106","GLMaSPU",0
"107","glmBfp",0
"108","glmgraph",0
"109","GMCM",0
"110","Gmedian",0
"111","gmum.r",0
"112","gmwm",0
"113","gMWT",0
"114","goldi",0
"115","GPvam",0
"116","gRain",0
"117","graphicalVAR",0
"118","gRbase",0
"119","gRim",0
"120","growcurves",0
"121","growfunctions",0
"122","GSE",0
"123","GWmodel",0
"124","hawkes",0
"125","hkevp",0
"126","HLMdiag",0
"127","HSAR",0
"128","hsphase",0
"129","hypervolume",0
"130","iBATCGH",0
"131","icamix",0
"132","iccbeta",0
"133","iLaplace",0
"134","immer",0
"135","inca",0
"136","JAGUAR",0
"137","jmcm",0
"138","jmotif",0
"139","kdecopula",0
"140","KernelKnn",0
"141","KODAMA",0
"142","l0ara",0
"143","Langevin",0
"144","largeVis",0
"145","lowmemtkmeans",0
"146","lpme",0
"147","lsgl",1
"148","Luminescence",0
"149","ManifoldOptim",0
"150","markophylo",0
"151","markovchain",0
"152","MAT",0
"153","matchingMarkets",0
"154","matchingR",0
"155","MatchItSE",0
"156","MatrixCorrelation",0
"157","MatrixLDA",0
"158","mcemGLM",0
"159","mcIRT",0
"160","mcmcse",0
"161","MESS",0
"162","metafolio",0
"163","MetaheuristicFPA",0
"164","mets",0
"165","mev",0
"166","milr",0
"167","minimaxdesign",0
"168","mirt",0
"169","mirtCAT",0
"170","miscF",0
"171","MiSPU",0
"172","MixedDataImpute",0
"173","mixedMem",0
"174","mixpack",0
"175","Morpho",0
"176","moveHMM",0
"177","mp",0
"178","Mposterior",0
"179","MRS",0
"180","MSGARCH",0
"181","msgl",1
"182","MVB",0
"183","mvcluster",0
"184","mvnfast",0
