"pkg","res"
"1","accelerometry",0
"2","AdaptiveSparsity",0
"3","AHR",0
"4","algstat",0
"5","ALKr",0
"6","Amelia",0
"7","apcluster",0
"8","ASPBay",0
"9","autovarCore",0
"10","BaBooN",1
"11","BalancedSampling",0
"12","BayesFactor",0
"13","bayesm",0
"14","bayou",0
"15","bcp",0
"16","bcpa",1
"17","bfa",0
"18","bfp",0
"19","bifactorial",0
"20","BIFIEsurvey",0
"21","BIPOD",0
"22","blockcluster",0
"23","blockmodels",0
"24","brms",0
"25","btf",0
"26","bvarsv",0
"27","CARBayes",0
"28","CARBayesST",0
"29","ccaPP",0
"30","cccp",1
"31","cda",0
"32","CDM",0
"33","cgAUC",0
"34","chopthin",0
"35","CIDnetworks",0
"36","cladoRcpp",0
"37","classify",0
"38","clere",0
"39","climdex.pcic",0
"40","clogitL1",0
"41","clusteval",0
"42","ClustMMDD",0
"43","ClustVarLV",0
"44","CMF",0
"45","coala",0
"46","CompGLM",0
"47","ConConPiWiFun",0
"48","coneproj",0
"49","copCAR",0
"50","CorReg",0
"51","Coxnet",0
"52","Crossover",0
"53","dbmss",0
"54","dbscan",0
"55","ddalpha",0
"56","Delaporte",0
"57","dendextendRcpp",0
"58","DepthProc",0
"59","DetMCD",0
"60","dfcomb",0
"61","dfmta",0
"62","dils",0
"63","disclapmix",0
"64","diversitree",0
"65","diveRsity",0
"66","divo",0
"67","DNAprofiles",0
"68","DNAtools",0
"69","dplyr",1
"70","dslice",0
"71","DStree",0
"72","ecp",0
"73","EditImputeCont",0
"74","eive",0
"75","emIRT",0
"76","ESGtoolkit",0
"77","evolqg",0
"78","EWGoF",0
"79","fastGHQuad",0
"80","FastHCS",0
"81","fastM",0
"82","FastPCS",0
"83","FastRCS",0
"84","FBFsearch",0
"85","fbroc",0
"86","FCNN4R",0
"87","fdaMixed",0
"88","FDGcopulas",0
"89","FDRreg",0
"90","FeatureHashing",0
"91","fICA",0
"92","FisHiCal",1
"93","flam",0
"94","flip",0
"95","FLSSS",0
"96","forecast",0
"97","forestFloor",1
"98","FRESA.CAD",0
"99","FSInteract",0
"100","fugeR",0
"101","FunChisq",0
"102","Funclustering",0
"103","fwsim",0
"104","gaselect",0
"105","GCPM",0
"106","gdm",0
"107","geiger",0
"108","GeneticTools",0
"109","GENLIB",0
