"pkg","res"
"1","accelerometry",0
"2","AdaptiveSparsity",0
"3","ALKr",0
"4","Amelia",0
"5","apcluster",0
"6","BalancedSampling",0
"7","BayesComm",0
"8","bayou",0
"9","bcp",0
"10","bcpa",0
"11","bfa",0
"12","bfp",0
"13","bifactorial",0
"14","BIFIEsurvey",0
"15","BIPOD",0
"16","blockcluster",0
"17","btf",0
"18","bvarsv",0
"19","CARBayes",1
"20","CARBayesST",0
"21","ccaPP",0
"22","cda",0
"23","CDM",0
"24","cgAUC",0
"25","CIDnetworks",0
"26","cladoRcpp",0
"27","classify",0
"28","clere",0
"29","climdex.pcic",0
"30","clogitL1",0
"31","clusteval",0
"32","ClustVarLV",0
"33","CMF",0
"34","CompGLM",0
"35","ConConPiWiFun",0
"36","coneproj",0
"37","copCAR",0
"38","CorReg",0
"39","Crossover",0
"40","dbmss",0
"41","Delaporte",0
"42","dendextendRcpp",0
"43","DepthProc",0
"44","dils",0
"45","disclapmix",0
"46","diversitree",0
"47","diveRsity",0
"48","DNAprofiles",0
"49","DNAtools",0
"50","dplyr",0
"51","dslice",0
"52","DStree",0
"53","ecp",0
"54","eive",0
"55","EpiContactTrace",0
"56","ESGtoolkit",0
"57","EWGoF",0
"58","fastGHQuad",0
"59","FastHCS",0
"60","fastM",0
"61","FastPCS",0
"62","FastRCS",0
"63","FBFsearch",0
"64","fdaMixed",0
"65","FDRreg",0
"66","FisHiCal",1
"67","flip",0
"68","FLSSS",0
"69","forecast",0
"70","fugeR",0
"71","Funclustering",0
"72","fwsim",0
"73","geiger",0
"74","GeneticTools",0
"75","geoCount",0
"76","glcm",0
"77","GMCM",0
"78","gMWT",0
"79","GOsummaries",0
"80","GPvam",0
"81","gRbase",0
"82","gRim",0
"83","growcurves",0
"84","growfunctions",0
"85","GSE",0
"86","GUILDS",0
"87","GUTS",0
"88","GxM",0
"89","hawkes",0
"90","HDPenReg",0
"91","HLMdiag",0
"92","hsphase",0
"93","httpuv",0
"94","HUM",1
"95","hypervolume",0
"96","iBATCGH",0
"97","IBHM",0
"98","icamix",1
"99","icensmis",0
"100","inarmix",0
"101","IsingSampler",0
"102","iterpc",0
"103","jaatha",0
"104","JAGUAR",0
"105","KernSmoothIRT",1
"106","kmc",0
"107","Kmisc",0
"108","LaF",0
"109","lbfgs",0
