"pkg","res"
"1","accelerometry",0
"2","AdaptiveSparsity",0
"3","AHR",0
"4","algstat",0
"5","ALKr",0
"6","Amelia",0
"7","apcluster",0
"8","ASPBay",0
"9","autovarCore",0
"10","BaBooN",1
"11","BalancedSampling",0
"12","BayesFactor",0
"13","bayesm",0
"14","bayou",0
"15","bcp",0
"16","bcpa",1
"17","bfa",0
"18","bfp",0
"19","bifactorial",0
"20","BIFIEsurvey",0
"21","BIPOD",0
"22","blockcluster",0
"23","blockmodels",0
"24","brms",0
"25","btf",0
"26","bvarsv",0
"27","CARBayes",0
"28","CARBayesST",0
"29","ccaPP",0
"30","cccp",0
"31","cda",0
"32","CDM",0
"33","cgAUC",0
"34","chopthin",0
"35","CIDnetworks",0
"36","cladoRcpp",0
"37","classify",0
"38","clere",0
"39","climdex.pcic",0
"40","clogitL1",0
"41","clusteval",0
"42","ClustMMDD",0
"43","ClustVarLV",0
"44","CMF",0
"45","coala",0
"46","CompGLM",0
"47","ConConPiWiFun",0
"48","coneproj",0
"49","copCAR",0
"50","CorReg",0
"51","Coxnet",0
"52","Crossover",0
"53","dbmss",0
"54","ddalpha",0
"55","Delaporte",0
"56","dendextendRcpp",0
"57","DepthProc",0
"58","DetMCD",0
"59","dfcomb",0
"60","dfmta",0
"61","dils",0
"62","disclapmix",0
"63","diversitree",0
"64","diveRsity",0
"65","divo",0
"66","DNAprofiles",0
"67","DNAtools",0
"68","dplyr",1
"69","dslice",0
"70","DStree",0
"71","ecp",0
"72","EditImputeCont",0
"73","eive",0
"74","emIRT",0
"75","ESGtoolkit",0
"76","evolqg",0
"77","EWGoF",0
"78","fastGHQuad",0
"79","FastHCS",0
"80","fastM",0
"81","FastPCS",0
"82","FastRCS",0
"83","FBFsearch",0
"84","fbroc",0
"85","FCNN4R",0
"86","fdaMixed",0
"87","FDGcopulas",0
"88","FDRreg",0
"89","FeatureHashing",0
"90","fICA",0
"91","FisHiCal",1
"92","flam",0
"93","flip",0
"94","FLSSS",0
"95","forecast",0
"96","forestFloor",1
"97","FRESA.CAD",0
"98","FSInteract",0
"99","fugeR",0
"100","FunChisq",0
"101","Funclustering",0
"102","fwsim",0
"103","gaselect",0
"104","GCPM",0
"105","gdm",0
"106","geiger",0
"107","GeneticTools",0
"108","GENLIB",0
"109","geoCount",0
