"pkg","res"
"1","accelerometry",0
"2","AdaptiveSparsity",0
"3","AHR",0
"4","algstat",0
"5","ALKr",0
"6","Amelia",0
"7","apcluster",0
"8","ASPBay",0
"9","autovarCore",0
"10","BaBooN",0
"11","BalancedSampling",0
"12","batman",0
"13","BayesComm",0
"14","BayesFactor",0
"15","bayesm",0
"16","bayou",0
"17","bcp",0
"18","bcpa",0
"19","BEDMatrix",0
"20","bfa",0
"21","bfp",0
"22","bifactorial",0
"23","BIFIEsurvey",0
"24","bigmemory",0
"25","bigtabulate",0
"26","Biocomb",0
"27","BIPOD",0
"28","blockcluster",0
"29","blockmodels",0
"30","btf",0
"31","BTLLasso",0
"32","bvarsv",0
"33","bWGR",0
"34","CARBayes",0
"35","CARBayesST",0
"36","ccaPP",0
"37","cccp",0
"38","cda",0
"39","CDM",0
"40","cgAUC",0
"41","ChannelAttribution",0
"42","chopthin",0
"43","CIDnetworks",0
"44","cladoRcpp",0
"45","classify",0
"46","clere",0
"47","climdex.pcic",0
"48","clogitL1",0
"49","ClusterStability",0
"50","clusteval",0
"51","ClustMMDD",0
"52","ClustVarLV",0
"53","CMF",0
"54","coala",0
"55","CompGLM",0
"56","ConConPiWiFun",0
"57","coneproj",0
"58","contoureR",0
"59","copCAR",0
"60","cord",0
"61","CorReg",0
"62","Coxnet",0
"63","CoxPlus",0
"64","cpgen",0
"65","creditr",0
"66","Crossover",0
"67","cycleRtools",0
"68","D3M",0
"69","datafsm",0
"70","dbmss",0
"71","dbscan",0
"72","ddalpha",0
"73","ddR",0
"74","Delaporte",0
"75","dendextendRcpp",0
"76","DepthProc",0
"77","DescTools",0
"78","DetMCD",0
"79","dfcomb",0
"80","dfmta",0
"81","DiffusionRgqd",0
"82","dils",0
"83","dina",0
"84","disclapmix",0
"85","diversitree",0
"86","diveRsity",0
"87","divo",0
"88","DNAprofiles",0
"89","DNAtools",0
"90","dplyr",0
"91","dslice",0
"92","DStree",0
"93","ecp",0
"94","EditImputeCont",0
"95","eive",0
"96","EloChoice",0
"97","emil",0
"98","emIRT",0
"99","EPGLM",0
"100","ESGtoolkit",0
"101","EstHer",0
"102","evolqg",0
"103","EWGoF",0
"104","FastBandChol",0
"105","fastGHQuad",0
"106","FastGP",0
"107","FastHCS",0
"108","fastM",0
"109","FastPCS",0
