"pkg","res"
"1","ABCoptim","ok"
"2","abcrf","ok"
"3","AbsFilterGSEA","ok"
"4","acc","ok"
"5","accelerometry","ok"
"6","acebayes","ok"
"7","ACEt","ok"
"8","acrt","ok"
"9","AdaptiveSparsity","ok"
"10","adeba","ok"
"11","ADMMnet","ok"
"12","AhoCorasickTrie","ok"
"13","AHR","ok"
"14","alakazam","ok"
"15","algstat","ok"
"16","AlignStat","ok"
"17","ALKr","ok"
"18","alphabetr","ok"
"19","alR","ok"
"20","Amelia","ok"
"21","anMC","ok"
"22","anomalyDetection","ok"
"23","anytime","ok"
"24","apcluster","ok"
"25","aphid","ok"
"26","APML0","ok"
"27","arrApply","ok"
"28","ashr","ok"
"29","ASPBay","ok"
"30","attrCUSUM","ok"
"31","autothresholdr","ok"
"32","autovarCore","ok"
"33","BaBooN","ok"
"34","BacArena","ok"
"35","baitmet","ok"
"36","BalancedSampling","ok"
"37","BAMBI","ok"
"38","BAMMtools","ok"
"39","BART","ok"
"40","Barycenter","ok"
"41","BatchMap","ok"
"42","batman","ok"
"43","bayesAB","ok"
"44","BayesBD","ok"
"45","BayesComm","ok"
"46","bayesDP","ok"
"47","BayesFactor","ok"
"48","BayesianTools","ok"
"49","bayesImageS","ok"
"50","bayeslm","ok"
"51","bayesm","ok"
"52","bayou","ok"
"53","BCEE","ok"
"54","bcp","ok"
"55","bcpa","ok"
"56","bcROCsurface","ok"
"57","bcs","ok"
"58","BCSub","ok"
"59","beanz","ok"
"60","bea.R","ok"
"61","BEDMatrix","ok"
"62","benchr","ok"
"63","BeSS","ok"
"64","BeviMed","ok"
"65","beyondWhittle","ok"
"66","bfa","ok"
"67","bfp","ok"
"68","BiDAG","ok"
"69","bifactorial","ok"
"70","bife","ok"
"71","BIFIEsurvey","ok"
"72","biganalytics","ok"
"73","bigFastlm","ok"
"74","bigKRLS","ok"
"75","biglasso","ok"
"76","bigmemory","ok"
"77","BigQuic","ok"
"78","bigReg","ok"
"79","bigstatsr","ok"
"80","bigtabulate","ok"
"81","BigVAR","ok"
"82","bikedata","ok"
"83","bindrcpp","ok"
"84","bio3d","ok"
"85","Biocomb","ok"
"86","BIPOD","ok"
"87","biwavelet","ok"
"88","blackbox","ok"
"89","blockcluster","ok"
"90","blockmodels","ok"
"91","blockseg","ok"
"92","BLPestimatoR","ok"
"93","bmlm","ok"
"94","bnnSurvival","ok"
"95","BNPMIXcluster","ok"
"96","BNSL","ok"
"97","BradleyTerryScalable","ok"
"98","breathteststan","ok"
"99","brlrmr","ok"
"100","brms","ok"
"101","bsearchtools","ok"
"102","bsplinePsd","ok"
"103","bssm","ok"
"104","btb","ok"
"105","btf","ok"
"106","BTLLasso","ok"
"107","BTR","ok"
"108","BTYDplus","ok"
"109","BuyseTest","ok"
"110","bvarsv","ok"
"111","bWGR","ok"
"112","BWStest","ok"
"113","CARBayes","ok"
"114","CARBayesST","ok"
"115","castor","ok"
"116","catlearn","ok"
"117","catSurv","ok"
"118","ccaPP","ok"
"119","cccp","ok"
"120","ccdrAlgorithm","ok"
