"pkg","res"
"1","accelerometry",0
"2","AdaptiveSparsity",0
"3","AHR",0
"4","algstat",0
"5","ALKr",0
"6","Amelia",0
"7","apcluster",0
"8","ASPBay",0
"9","autovarCore",0
"10","BaBooN",0
"11","BalancedSampling",0
"12","batman",0
"13","BayesComm",0
"14","BayesFactor",0
"15","bayesm",0
"16","bayou",0
"17","bcp",0
"18","bcpa",0
"19","BEDMatrix",0
"20","bfa",0
"21","bfp",0
"22","bifactorial",0
"23","BIFIEsurvey",0
"24","bigmemory",0
"25","bigtabulate",0
"26","Biocomb",0
"27","BioGeoBEARS",0
"28","BIPOD",0
"29","blockcluster",0
"30","blockmodels",0
"31","btf",0
"32","BTLLasso",0
"33","bvarsv",0
"34","bWGR",0
"35","CARBayes",0
"36","CARBayesST",0
"37","ccaPP",0
"38","cccp",0
"39","cda",0
"40","CDM",0
"41","cgAUC",0
"42","ChannelAttribution",0
"43","chopthin",0
"44","CIDnetworks",0
"45","cladoRcpp",0
"46","classify",0
"47","clere",0
"48","climdex.pcic",0
"49","clogitboost",0
"50","clogitL1",0
"51","ClusterStability",0
"52","clusteval",0
"53","ClustMMDD",0
"54","ClustVarLV",0
"55","CMF",0
"56","coala",0
"57","CompGLM",0
"58","ConConPiWiFun",0
"59","coneproj",0
"60","contoureR",1
"61","copCAR",0
"62","cord",0
"63","CorReg",0
"64","Coxnet",0
"65","CoxPlus",0
"66","cpgen",0
"67","creditr",0
"68","Crossover",0
"69","cycleRtools",0
"70","D3M",0
"71","datafsm",0
"72","dbmss",0
"73","dbscan",0
"74","ddalpha",0
"75","ddR",0
"76","Delaporte",0
"77","dendextendRcpp",0
"78","DepthProc",0
"79","DescTools",0
"80","DetMCD",0
"81","dfcomb",0
"82","dfmta",0
"83","DiffusionRgqd",0
"84","dils",0
"85","dina",0
"86","disclapmix",0
"87","diversitree",0
"88","diveRsity",0
"89","divo",0
"90","DNAprofiles",0
"91","DNAtools",0
"92","dplyr",0
"93","dslice",0
"94","DStree",0
"95","ecp",0
"96","EditImputeCont",0
"97","eemR",0
"98","eive",0
"99","EloChoice",0
"100","emil",0
"101","emIRT",0
"102","EPGLM",0
"103","ESGtoolkit",0
"104","EstHer",0
"105","evolqg",0
"106","EWGoF",0
"107","FastBandChol",0
"108","fastGHQuad",0
"109","FastGP",0
