"pkg","res"
"1","ABCoptim","ok"
"2","abcrf","ok"
"3","AbsFilterGSEA","ok"
"4","acc","ok"
"5","accelerometry","ok"
"6","acebayes","ok"
"7","ACEt","ok"
"8","acrt","ok"
"9","AdaptiveSparsity","ok"
"10","adeba","ok"
"11","ADMMnet","ok"
"12","AhoCorasickTrie","ok"
"13","AHR","ok"
"14","alakazam","ok"
"15","algstat","ok"
"16","AlignStat","ok"
"17","ALKr","ok"
"18","alphabetr","ok"
"19","alR","ok"
"20","Amelia","ok"
"21","anMC","ok"
"22","anomalyDetection","ok"
"23","anytime","ok"
"24","apcluster","ok"
"25","aphid","ok"
"26","APML0","ok"
"27","arrApply","ok"
"28","ashr","ok"
"29","ASPBay","ok"
"30","attrCUSUM","ok"
"31","augSIMEX","ok"
"32","autothresholdr","ok"
"33","autovarCore","ok"
"34","BaBooN","ok"
"35","BacArena","ok"
"36","baitmet","ok"
"37","BalancedSampling","ok"
"38","BAMBI","ok"
"39","BAMMtools","ok"
"40","BART","ok"
"41","Barycenter","ok"
"42","BatchMap","ok"
"43","batman","ok"
"44","bayesAB","ok"
"45","BayesBD","ok"
"46","BayesComm","ok"
"47","bayesDP","ok"
"48","BayesFactor","ok"
"49","BayesianTools","ok"
"50","bayesImageS","ok"
"51","bayeslm","ok"
"52","bayesm","ok"
"53","bayou","ok"
"54","BCEE","ok"
"55","bcp","ok"
"56","bcpa","ok"
"57","bcROCsurface","ok"
"58","bcs","ok"
"59","BCSub","ok"
"60","beanz","ok"
"61","bea.R","ok"
"62","BEDMatrix","ok"
"63","benchr","ok"
"64","BeSS","ok"
"65","BeviMed","ok"
"66","beyondWhittle","ok"
"67","bfa","ok"
"68","bfp","ok"
"69","BiDAG","ok"
"70","bifactorial","ok"
"71","bife","ok"
"72","BIFIEsurvey","ok"
"73","biganalytics","ok"
"74","bigFastlm","ok"
"75","bigKRLS","ok"
"76","biglasso","ok"
"77","bigmemory","ok"
"78","BigQuic","ok"
"79","bigReg","ok"
"80","bigstatsr","ok"
"81","bigtabulate","ok"
"82","BigVAR","ok"
"83","bikedata","ok"
"84","binaryGP","ok"
"85","bindrcpp","ok"
"86","bio3d","ok"
"87","Biocomb","ok"
"88","BIPOD","ok"
"89","biwavelet","ok"
"90","blackbox","ok"
"91","blockcluster","ok"
"92","blockmodels","ok"
"93","blockseg","ok"
"94","BLPestimatoR","ok"
"95","bmlm","ok"
"96","bnnSurvival","ok"
"97","BNPMIXcluster","ok"
"98","BNSL","ok"
"99","BosonSampling","ok"
"100","BradleyTerryScalable","ok"
"101","breathteststan","ok"
"102","brlrmr","ok"
"103","brms","failed"
"104","bsearchtools","ok"
"105","bsplinePsd","ok"
"106","bssm","ok"
"107","btb","ok"
"108","btf","ok"
"109","BTLLasso","ok"
"110","BTR","ok"
"111","BTYDplus","ok"
"112","BuyseTest","ok"
"113","bvarsv","ok"
"114","bWGR","ok"
"115","BWStest","ok"
"116","CARBayes","ok"
"117","CARBayesST","ok"
"118","cartography","ok"
"119","castor","failed"
"120","catlearn","ok"
