"pkg","res"
"1","ABCoptim","ok"
"2","abcrf","ok"
"3","AbsFilterGSEA","ok"
"4","acc","ok"
"5","accelerometry","ok"
"6","acebayes","ok"
"7","ACEt","ok"
"8","acrt","ok"
"9","AdaptiveSparsity","ok"
"10","adeba","ok"
"11","ADMMnet","ok"
"12","AhoCorasickTrie","ok"
"13","AHR","ok"
"14","alakazam","ok"
"15","algstat","ok"
"16","AlignStat","ok"
"17","ALKr","ok"
"18","alphabetr","ok"
"19","alR","ok"
"20","Amelia","ok"
"21","anMC","ok"
"22","ANN2","ok"
"23","anomalyDetection","ok"
"24","anytime","ok"
"25","apcluster","ok"
"26","ape","ok"
"27","aphid","ok"
"28","APML0","ok"
"29","arrApply","ok"
"30","ashr","ok"
"31","ASPBay","ok"
"32","attrCUSUM","ok"
"33","augSIMEX","ok"
"34","autothresholdr","failed"
"35","autovarCore","ok"
"36","BaBooN","ok"
"37","BacArena","ok"
"38","baitmet","ok"
"39","BalancedSampling","ok"
"40","BAMBI","ok"
"41","BAMMtools","ok"
"42","BART","ok"
"43","Barycenter","ok"
"44","basad","ok"
"45","BatchMap","ok"
"46","batman","ok"
"47","bayesAB","ok"
"48","BayesBD","ok"
"49","BayesComm","ok"
"50","bayesDP","ok"
"51","BayesFactor","ok"
"52","BayesianTools","ok"
"53","bayesImageS","ok"
"54","bayeslm","ok"
"55","bayesm","ok"
"56","bayou","ok"
"57","BCEE","ok"
"58","bcp","ok"
"59","bcpa","ok"
"60","bcROCsurface","ok"
"61","bcs","ok"
"62","BCSub","ok"
"63","bea.R","ok"
"64","beanz","ok"
"65","BEDMatrix","ok"
"66","benchr","ok"
"67","BeSS","ok"
"68","BeviMed","ok"
"69","beyondWhittle","ok"
"70","bfa","ok"
"71","bfp","ok"
"72","BiDAG","ok"
"73","bifactorial","ok"
"74","bife","ok"
"75","BIFIEsurvey","ok"
"76","biganalytics","ok"
"77","bigFastlm","ok"
"78","bigKRLS","ok"
"79","biglasso","ok"
"80","bigmemory","ok"
"81","BigQuic","ok"
"82","bigReg","ok"
"83","bigstatsr","ok"
"84","bigtabulate","ok"
"85","BigVAR","ok"
"86","bikedata","ok"
"87","binaryGP","ok"
"88","bindrcpp","ok"
"89","bio3d","ok"
"90","Biocomb","failed"
"91","BIPOD","ok"
"92","biwavelet","ok"
"93","blackbox","ok"
"94","blockcluster","ok"
"95","blockmodels","ok"
"96","blockseg","ok"
"97","BLPestimatoR","ok"
"98","bmlm","ok"
"99","bnnSurvival","ok"
"100","BNPMIXcluster","ok"
"101","BNSL","ok"
"102","BosonSampling","ok"
"103","BradleyTerryScalable","ok"
"104","breathteststan","ok"
"105","brlrmr","ok"
"106","brms","ok"
"107","bsearchtools","ok"
"108","bsplinePsd","ok"
"109","bssm","ok"
"110","btb","ok"
"111","btf","ok"
"112","BTLLasso","ok"
"113","BTR","ok"
"114","BTYDplus","ok"
"115","BuyseTest","ok"
"116","bvarsv","ok"
"117","bWGR","ok"
"118","BWStest","ok"
"119","CARBayes","ok"
"120","CARBayesST","ok"
