"pkg","res"
"1","ABCoptim","ok"
"2","AbsFilterGSEA","ok"
"3","acc","ok"
"4","accelerometry","ok"
"5","acebayes","ok"
"6","ACEt","ok"
"7","acrt","ok"
"8","AdaptiveSparsity","ok"
"9","ADMMnet","ok"
"10","AhoCorasickTrie","ok"
"11","AHR","ok"
"12","alakazam","ok"
"13","algstat","ok"
"14","AlignStat","ok"
"15","ALKr","ok"
"16","alphabetr","ok"
"17","Amelia","ok"
"18","anytime","ok"
"19","apcluster","ok"
"20","arrApply","ok"
"21","ashr","ok"
"22","ASPBay","ok"
"23","aSPU","ok"
"24","attrCUSUM","ok"
"25","autovarCore","ok"
"26","BaBooN","ok"
"27","BacArena","ok"
"28","baitmet","ok"
"29","BalancedSampling","ok"
"30","BAMBI","ok"
"31","BAMMtools","ok"
"32","BART","ok"
"33","Barycenter","ok"
"34","BatchMap","ok"
"35","batman","ok"
"36","bayesAB","ok"
"37","BayesBD","ok"
"38","BayesComm","ok"
"39","bayesDP","ok"
"40","BayesFactor","ok"
"41","BayesianTools","ok"
"42","bayesImageS","ok"
"43","bayesm","ok"
"44","bayou","ok"
"45","bcp","ok"
"46","bcpa","ok"
"47","bcROCsurface","ok"
"48","bcs","ok"
"49","BCSub","ok"
"50","beanz","ok"
"51","bea.R","ok"
"52","BEDMatrix","ok"
"53","benchr","ok"
"54","BeviMed","ok"
"55","beyondWhittle","ok"
"56","bfa","ok"
"57","bfp","ok"
"58","bifactorial","ok"
"59","bife","ok"
"60","BIFIEsurvey","ok"
"61","biganalytics","ok"
"62","bigFastlm","ok"
"63","bigKRLS","ok"
"64","biglasso","ok"
"65","bigmemory","ok"
"66","BigQuic","ok"
"67","bigReg","ok"
"68","bigtabulate","ok"
"69","BigVAR","ok"
"70","bindrcpp","ok"
"71","bio3d","ok"
"72","Biocomb","ok"
"73","BIPOD","ok"
"74","biwavelet","ok"
"75","blackbox","ok"
"76","blockcluster","ok"
"77","blockmodels","ok"
"78","blockseg","ok"
"79","BLPestimatoR","ok"
"80","bmlm","ok"
"81","bnnSurvival","ok"
"82","brms","ok"
"83","bsearchtools","ok"
"84","btb","ok"
"85","btf","ok"
"86","BTLLasso","ok"
"87","BTR","ok"
"88","BTYDplus","ok"
"89","BuyseTest","ok"
"90","bvarsv","ok"
"91","bWGR","ok"
