"pkg","res"
"1","accelerometry",0
"2","AdaptiveSparsity",0
"3","algstat",0
"4","ALKr",0
"5","Amelia",0
"6","apcluster",0
"7","ASPBay",0
"8","BaBooN",1
"9","BalancedSampling",0
"10","BayesComm",0
"11","BayesFactor",0
"12","bayesm",0
"13","bayou",0
"14","bcp",0
"15","bcpa",1
"16","bfa",0
"17","bfp",0
"18","bifactorial",0
"19","BIFIEsurvey",0
"20","BIPOD",1
"21","blockcluster",0
"22","blockmodels",0
"23","brms",0
"24","btf",0
"25","bvarsv",0
"26","CARBayes",0
"27","CARBayesST",0
"28","ccaPP",0
"29","cccp",0
"30","cda",0
"31","CDM",0
"32","cgAUC",0
"33","chopthin",0
"34","CIDnetworks",0
"35","cladoRcpp",0
"36","classify",0
"37","clere",0
"38","climdex.pcic",0
"39","clogitL1",0
"40","clusteval",0
"41","ClustMMDD",0
"42","ClustVarLV",0
"43","CMF",0
"44","CompGLM",0
"45","ConConPiWiFun",0
"46","coneproj",0
"47","copCAR",0
"48","CorReg",0
"49","Coxnet",0
"50","Crossover",0
"51","dbmss",0
"52","ddalpha",0
"53","Delaporte",0
"54","dendextendRcpp",0
"55","DepthProc",0
"56","DetMCD",0
"57","dfcomb",0
"58","dfmta",0
"59","dils",0
"60","disclapmix",0
"61","diversitree",0
"62","diveRsity",0
"63","divo",0
"64","DNAprofiles",0
"65","DNAtools",0
"66","dplyr",1
"67","dslice",0
"68","DStree",0
"69","ecp",0
"70","EditImputeCont",0
"71","eive",0
"72","emIRT",0
"73","EpiContactTrace",0
"74","ESGtoolkit",0
"75","evolqg",0
"76","EWGoF",0
"77","fastGHQuad",0
"78","FastHCS",0
"79","fastM",0
"80","FastPCS",0
"81","FastRCS",0
"82","FBFsearch",0
"83","fbroc",0
"84","fdaMixed",0
"85","FDGcopulas",0
"86","FDRreg",0
"87","FeatureHashing",0
"88","fICA",0
"89","FisHiCal",1
"90","flam",0
"91","flip",0
"92","FLSSS",0
"93","forecast",0
"94","forestFloor",1
"95","FRESA.CAD",0
"96","FSInteract",0
"97","fugeR",0
"98","FunChisq",0
"99","Funclustering",0
"100","fwsim",0
"101","gaselect",0
"102","GCPM",0
"103","gdm",0
"104","geiger",0
"105","GeneticTools",0
"106","GENLIB",0
"107","geoCount",0
"108","glcm",0
