"pkg","res"
"1","accelerometry",0
"2","AdaptiveSparsity",0
"3","algstat",0
"4","ALKr",0
"5","Amelia",0
"6","apcluster",0
"7","ASPBay",0
"8","BalancedSampling",0
"9","BayesComm",0
"10","BayesFactor",0
"11","bayou",0
"12","bcp",0
"13","bcpa",0
"14","bfa",0
"15","bfp",0
"16","bifactorial",0
"17","BIFIEsurvey",0
"18","BIPOD",0
"19","blockcluster",0
"20","btf",0
"21","bvarsv",0
"22","CARBayes",0
"23","CARBayesST",0
"24","ccaPP",0
"25","cda",0
"26","CDM",0
"27","cgAUC",0
"28","CIDnetworks",0
"29","cladoRcpp",0
"30","classify",0
"31","clere",0
"32","climdex.pcic",1
"33","clogitL1",0
"34","clusteval",0
"35","ClustVarLV",0
"36","CMF",0
"37","CompGLM",0
"38","ConConPiWiFun",0
"39","coneproj",0
"40","copCAR",0
"41","CorReg",0
"42","Crossover",0
"43","dbmss",0
"44","ddalpha",0
"45","Delaporte",0
"46","dendextendRcpp",0
"47","DepthProc",0
"48","DetMCD",0
"49","dfcomb",0
"50","dfmta",0
"51","dils",0
"52","disclapmix",0
"53","diversitree",0
"54","diveRsity",0
"55","DNAprofiles",0
"56","DNAtools",0
"57","dplyr",0
"58","dslice",0
"59","DStree",0
"60","ecp",0
"61","eive",0
"62","EpiContactTrace",0
"63","ESGtoolkit",0
"64","EWGoF",0
"65","fastGHQuad",0
"66","FastHCS",0
"67","fastM",0
"68","FastPCS",0
"69","FastRCS",0
"70","FBFsearch",0
"71","fdaMixed",0
"72","FDGcopulas",0
"73","FDRreg",0
"74","FeatureHashing",0
"75","fICA",0
"76","FisHiCal",1
"77","flip",0
"78","FLSSS",0
"79","forecast",0
"80","fugeR",0
"81","Funclustering",0
"82","fwsim",0
"83","GCPM",0
"84","geiger",0
"85","GeneticTools",0
"86","GENLIB",0
"87","geoCount",0
"88","glcm",0
"89","GMCM",0
"90","gMWT",0
"91","GPareto",0
"92","GPvam",0
"93","gRbase",0
"94","gRim",0
"95","growcurves",0
"96","growfunctions",0
"97","GSE",0
"98","GUILDS",0
"99","GUTS",0
"100","GxM",0
"101","hawkes",0
"102","HDPenReg",0
"103","HLMdiag",0
"104","hsphase",0
"105","httpuv",0
"106","HUM",1
"107","hypervolume",0
"108","iBATCGH",0
"109","IBHM",0
