"pkg","res"
"1","ABCoptim","ok"
"2","abcrf","ok"
"3","AbsFilterGSEA","ok"
"4","acc","ok"
"5","accelerometry","ok"
"6","acebayes","ok"
"7","ACEt","ok"
"8","acrt","ok"
"9","AdaptiveSparsity","ok"
"10","adeba","ok"
"11","ADMMnet","ok"
"12","AhoCorasickTrie","ok"
"13","AHR","ok"
"14","alakazam","ok"
"15","algstat","ok"
"16","AlignStat","ok"
"17","ALKr","ok"
"18","alphabetr","ok"
"19","alR","ok"
"20","Amelia","ok"
"21","anMC","ok"
"22","anomalyDetection","ok"
"23","anytime","ok"
"24","apcluster","ok"
"25","aphid","ok"
"26","APML0","ok"
"27","arrApply","ok"
"28","ashr","ok"
"29","ASPBay","ok"
"30","attrCUSUM","ok"
"31","autothresholdr","ok"
"32","autovarCore","ok"
"33","BaBooN","ok"
"34","BacArena","ok"
"35","baitmet","ok"
"36","BalancedSampling","ok"
"37","BAMBI","ok"
"38","BAMMtools","ok"
"39","BART","ok"
"40","Barycenter","ok"
"41","BatchMap","ok"
"42","batman","ok"
"43","bayesAB","ok"
"44","BayesBD","ok"
"45","BayesComm","ok"
"46","bayesDP","ok"
"47","BayesFactor","ok"
"48","BayesianTools","ok"
"49","bayesImageS","ok"
"50","bayeslm","ok"
"51","bayesm","ok"
"52","bayou","ok"
"53","BCEE","ok"
"54","bcp","ok"
"55","bcpa","ok"
"56","bcROCsurface","ok"
"57","bcs","ok"
"58","BCSub","ok"
"59","beanz","ok"
"60","bea.R","ok"
"61","BEDMatrix","ok"
"62","benchr","ok"
"63","BeSS","ok"
"64","BeviMed","ok"
"65","beyondWhittle","ok"
"66","bfa","ok"
"67","bfp","ok"
"68","BiDAG","ok"
"69","bifactorial","ok"
"70","bife","ok"
"71","BIFIEsurvey","ok"
"72","biganalytics","ok"
"73","bigFastlm","ok"
"74","bigKRLS","ok"
"75","biglasso","ok"
"76","bigmemory","ok"
"77","BigQuic","ok"
"78","bigReg","ok"
"79","bigtabulate","ok"
"80","BigVAR","ok"
"81","bikedata","ok"
"82","bindrcpp","ok"
"83","bio3d","ok"
"84","Biocomb","ok"
"85","BIPOD","ok"
"86","biwavelet","ok"
"87","blackbox","ok"
"88","blockcluster","ok"
"89","blockmodels","ok"
"90","blockseg","ok"
"91","BLPestimatoR","ok"
"92","bmlm","ok"
"93","bnnSurvival","ok"
"94","BNPMIXcluster","ok"
"95","BNSL","ok"
"96","BradleyTerryScalable","ok"
"97","breathteststan","ok"
"98","brlrmr","ok"
"99","brms","ok"
"100","bsearchtools","ok"
"101","bsplinePsd","ok"
"102","bssm","ok"
"103","btb","ok"
"104","btf","ok"
"105","BTLLasso","ok"
"106","BTR","ok"
"107","BTYDplus","ok"
"108","BuyseTest","ok"
"109","bvarsv","ok"
"110","bWGR","ok"
"111","BWStest","ok"
"112","CARBayes","ok"
"113","CARBayesST","ok"
"114","castor","ok"
"115","catlearn","ok"
"116","catSurv","ok"
"117","ccaPP","ok"
"118","cccp","ok"
"119","ccdrAlgorithm","ok"
"120","cctools","ok"
