"pkg","res"
"1","accelerometry",0
"2","AdaptiveSparsity",0
"3","algstat",0
"4","ALKr",0
"5","Amelia",0
"6","apcluster",0
"7","ASPBay",0
"8","BalancedSampling",0
"9","BayesComm",0
"10","BayesFactor",0
"11","bayou",0
"12","bcp",0
"13","bcpa",1
"14","bfa",0
"15","bfp",0
"16","bifactorial",0
"17","BIFIEsurvey",0
"18","BIPOD",0
"19","blockcluster",0
"20","btf",0
"21","bvarsv",0
"22","CARBayes",1
"23","CARBayesST",0
"24","ccaPP",0
"25","cda",0
"26","CDM",0
"27","cgAUC",0
"28","CIDnetworks",0
"29","cladoRcpp",0
"30","classify",0
"31","clere",0
"32","climdex.pcic",1
"33","clogitL1",0
"34","clusteval",0
"35","ClustVarLV",0
"36","CMF",0
"37","CompGLM",0
"38","ConConPiWiFun",0
"39","coneproj",0
"40","copCAR",0
"41","CorReg",0
"42","cqrReg",1
"43","Crossover",0
"44","dbmss",0
"45","Delaporte",0
"46","dendextendRcpp",0
"47","DepthProc",0
"48","DetMCD",0
"49","dfcomb",0
"50","dfmta",0
"51","dils",0
"52","disclapmix",0
"53","diversitree",0
"54","diveRsity",0
"55","DNAprofiles",0
"56","DNAtools",0
"57","dplyr",1
"58","dslice",0
"59","DStree",0
"60","ecp",0
"61","eive",0
"62","EpiContactTrace",0
"63","ESGtoolkit",0
"64","EWGoF",0
"65","fastGHQuad",0
"66","FastHCS",0
"67","fastM",0
"68","FastPCS",0
"69","FastRCS",0
"70","FBFsearch",0
"71","fdaMixed",0
"72","FDGcopulas",0
"73","FDRreg",0
"74","fICA",0
"75","FisHiCal",1
"76","flip",0
"77","FLSSS",0
"78","forecast",0
"79","fugeR",0
"80","Funclustering",0
"81","fwsim",0
"82","GCPM",0
"83","geiger",0
"84","GeneticTools",0
"85","GENLIB",0
"86","geoCount",0
"87","glcm",0
"88","GMCM",0
"89","gMWT",0
"90","GPvam",0
"91","gRbase",0
"92","gRim",0
"93","growcurves",0
"94","growfunctions",0
"95","GSE",0
"96","GUILDS",0
"97","GUTS",0
"98","GxM",0
"99","hawkes",0
"100","HDPenReg",0
"101","HLMdiag",0
"102","hsphase",0
"103","httpuv",0
"104","HUM",1
"105","hypervolume",0
"106","iBATCGH",0
"107","IBHM",0
"108","icamix",1
"109","iccbeta",0
