"pkg","res"
"1","ABCoptim","ok"
"2","abcrf","ok"
"3","AbsFilterGSEA","ok"
"4","acc","ok"
"5","accelerometry","ok"
"6","acebayes","ok"
"7","ACEt","ok"
"8","acrt","ok"
"9","AdaptiveSparsity","ok"
"10","adeba","ok"
"11","ADMM","ok"
"12","ADMMnet","ok"
"13","AhoCorasickTrie","ok"
"14","AHR","ok"
"15","alakazam","ok"
"16","algstat","ok"
"17","AlignStat","ok"
"18","ALKr","ok"
"19","alphabetr","ok"
"20","Amelia","ok"
"21","anMC","ok"
"22","ANN2","ok"
"23","anomalyDetection","ok"
"24","anytime","ok"
"25","apcluster","ok"
"26","ape","ok"
"27","aphid","ok"
"28","APML0","ok"
"29","arrApply","ok"
"30","ashr","ok"
"31","ASPBay","ok"
"32","attrCUSUM","ok"
"33","augSIMEX","ok"
"34","autothresholdr","failed"
"35","autovarCore","ok"
"36","BaBooN","ok"
"37","BacArena","ok"
"38","baitmet","ok"
"39","BalancedSampling","ok"
"40","BAMBI","ok"
"41","BAMMtools","ok"
"42","BART","ok"
"43","Barycenter","ok"
"44","basad","ok"
"45","BatchMap","ok"
"46","batman","ok"
"47","bayesAB","ok"
"48","BayesBD","ok"
"49","BayesComm","ok"
"50","bayesDP","ok"
"51","BayesFactor","ok"
"52","BayesianTools","ok"
"53","bayesImageS","ok"
"54","bayeslm","ok"
"55","bayesLopod","ok"
"56","bayesm","ok"
"57","bayou","ok"
"58","BCEE","ok"
"59","bcp","ok"
"60","bcpa","ok"
"61","bcROCsurface","ok"
"62","BCSub","ok"
"63","bea.R","ok"
"64","beanz","ok"
"65","BEDMatrix","ok"
"66","benchr","ok"
"67","BeSS","ok"
"68","BeviMed","ok"
"69","beyondWhittle","ok"
"70","bfa","ok"
"71","bfp","ok"
"72","BiDAG","ok"
"73","bifactorial","ok"
"74","bife","ok"
"75","BIFIEsurvey","ok"
"76","biganalytics","ok"
"77","bigFastlm","ok"
"78","bigKRLS","ok"
"79","biglasso","ok"
"80","bigmemory","ok"
"81","BigQuic","ok"
"82","bigReg","ok"
"83","bigstatsr","failed"
"84","bigtabulate","ok"
"85","bigtime","ok"
"86","BigVAR","ok"
"87","bikedata","ok"
"88","binaryGP","ok"
"89","bindrcpp","ok"
"90","bio3d","ok"
"91","Biocomb","failed"
"92","biofiles","skipped"
"93","BIPOD","ok"
"94","biwavelet","ok"
"95","blackbox","ok"
"96","blockcluster","ok"
"97","blockmodels","ok"
"98","blockseg","ok"
"99","BLPestimatoR","ok"
"100","bmlm","ok"
"101","bnnSurvival","ok"
"102","BNPMIXcluster","ok"
"103","BNSL","ok"
"104","BosonSampling","ok"
"105","BradleyTerryScalable","ok"
"106","breathteststan","ok"
"107","brlrmr","ok"
"108","brms","ok"
"109","bsearchtools","ok"
"110","bsplinePsd","ok"
"111","bssm","ok"
"112","btb","ok"
"113","btf","ok"
"114","BTLLasso","ok"
"115","BTR","ok"
"116","BTYDplus","ok"
"117","BuyseTest","ok"
"118","bvarsv","ok"
"119","bWGR","ok"
"120","BWStest","ok"
