"pkg","res"
"1","accelerometry",0
"2","AdaptiveSparsity",0
"3","ADMMnet",0
"4","AHR",0
"5","algstat",0
"6","ALKr",0
"7","Amelia",0
"8","apcluster",0
"9","ASPBay",0
"10","autovarCore",0
"11","BaBooN",0
"12","BacArena",0
"13","BalancedSampling",0
"14","batman",0
"15","BayesComm",0
"16","BayesFactor",0
"17","bayesm",0
"18","bayou",0
"19","bcp",0
"20","bcpa",0
"21","BEDMatrix",0
"22","bfa",0
"23","bfp",0
"24","bifactorial",0
"25","BIFIEsurvey",0
"26","bigmemory",0
"27","bigtabulate",0
"28","Biocomb",0
"29","BIPOD",0
"30","blockcluster",0
"31","blockmodels",0
"32","btf",0
"33","BTLLasso",0
"34","bvarsv",0
"35","bWGR",0
"36","CARBayes",0
"37","CARBayesST",0
"38","ccaPP",0
"39","cccp",0
"40","cda",0
"41","CDM",0
"42","cgAUC",0
"43","ChannelAttribution",0
"44","chopthin",0
"45","CIDnetworks",0
"46","cIRT",0
"47","cladoRcpp",0
"48","classify",0
"49","clere",0
"50","climdex.pcic",0
"51","clogitboost",0
"52","clogitL1",0
"53","ClusterStability",0
"54","clusteval",0
"55","ClustMMDD",0
"56","ClustVarLV",0
"57","CMF",0
"58","coala",0
"59","CompGLM",0
"60","ConConPiWiFun",0
"61","coneproj",0
"62","contoureR",1
"63","copCAR",0
"64","cord",0
"65","CorReg",0
"66","Coxnet",0
"67","CoxPlus",0
"68","cpgen",0
"69","creditr",0
"70","Crossover",0
"71","cycleRtools",0
"72","D3M",0
"73","datafsm",0
"74","dbmss",0
"75","dbscan",0
"76","ddalpha",0
"77","ddR",0
"78","Delaporte",0
"79","dendextendRcpp",0
"80","DepthProc",0
"81","DescTools",0
"82","DetMCD",0
"83","dfcomb",0
"84","dfmta",0
"85","DiffusionRgqd",0
"86","dils",0
"87","dina",0
"88","disclapmix",0
"89","diversitree",0
"90","diveRsity",0
"91","divo",0
"92","DNAprofiles",0
"93","DNAtools",0
"94","dplyr",0
"95","dslice",0
"96","DStree",0
"97","ecp",0
"98","EditImputeCont",0
"99","eemR",0
"100","eive",0
"101","EloChoice",0
"102","emil",0
"103","emIRT",0
"104","EPGLM",0
"105","ESGtoolkit",0
"106","EstHer",0
"107","evolqg",0
"108","EWGoF",0
"109","exif",0
