"pkg","res"
"1","accelerometry",0
"2","AdaptiveSparsity",0
"3","algstat",0
"4","ALKr",0
"5","Amelia",0
"6","apcluster",0
"7","ASPBay",0
"8","BalancedSampling",0
"9","BayesComm",0
"10","BayesFactor",0
"11","bayou",0
"12","bcp",0
"13","bcpa",1
"14","bfa",0
"15","bfp",0
"16","bifactorial",0
"17","BIFIEsurvey",0
"18","BIPOD",0
"19","blockcluster",0
"20","blockmodels",0
"21","brms",0
"22","btf",0
"23","bvarsv",0
"24","CARBayes",0
"25","CARBayesST",0
"26","ccaPP",0
"27","cccp",0
"28","cda",0
"29","CDM",0
"30","cgAUC",0
"31","chopthin",0
"32","CIDnetworks",0
"33","cladoRcpp",0
"34","classify",0
"35","clere",0
"36","climdex.pcic",0
"37","clogitL1",0
"38","clusteval",0
"39","ClustMMDD",0
"40","ClustVarLV",0
"41","CMF",0
"42","CompGLM",0
"43","ConConPiWiFun",0
"44","coneproj",0
"45","copCAR",0
"46","CorReg",0
"47","Coxnet",0
"48","Crossover",0
"49","dbmss",0
"50","ddalpha",0
"51","Delaporte",0
"52","dendextendRcpp",0
"53","DepthProc",0
"54","DetMCD",0
"55","dfcomb",0
"56","dfmta",0
"57","dils",0
"58","disclapmix",0
"59","diversitree",0
"60","diveRsity",0
"61","divo",0
"62","DNAprofiles",0
"63","DNAtools",0
"64","dplyr",1
"65","dslice",0
"66","DStree",0
"67","ecp",0
"68","eive",0
"69","emIRT",0
"70","EpiContactTrace",0
"71","ESGtoolkit",0
"72","evolqg",0
"73","EWGoF",0
"74","fastGHQuad",0
"75","FastHCS",0
"76","fastM",0
"77","FastPCS",0
"78","FastRCS",0
"79","FBFsearch",0
"80","fbroc",0
"81","fdaMixed",0
"82","FDGcopulas",0
"83","FDRreg",0
"84","FeatureHashing",0
"85","fICA",0
"86","FisHiCal",1
"87","flip",0
"88","FLSSS",0
"89","forecast",0
"90","forestFloor",1
"91","FRESA.CAD",0
"92","FSInteract",0
"93","fugeR",0
"94","FunChisq",0
"95","Funclustering",0
"96","fwsim",0
"97","gaselect",0
"98","GCPM",0
"99","gdm",0
"100","geiger",0
"101","GeneticTools",0
"102","GENLIB",0
"103","geoCount",0
"104","glcm",0
"105","glmgraph",0
"106","GMCM",0
"107","Gmisc",0
"108","gMWT",0
"109","GPareto",0
