"pkg","res"
"1","ABCoptim","ok"
"2","abcrf","ok"
"3","AbsFilterGSEA","ok"
"4","acc","ok"
"5","accelerometry","failed"
"6","acebayes","ok"
"7","ACEt","ok"
"8","acrt","ok"
"9","AdaptiveSparsity","ok"
"10","adeba","ok"
"11","ADMMnet","ok"
"12","AhoCorasickTrie","ok"
"13","AHR","ok"
"14","alakazam","ok"
"15","algstat","ok"
"16","AlignStat","ok"
"17","ALKr","ok"
"18","alphabetr","ok"
"19","Amelia","ok"
"20","anMC","ok"
"21","anytime","ok"
"22","apcluster","ok"
"23","aphid","ok"
"24","APML0","ok"
"25","arrApply","ok"
"26","ashr","ok"
"27","ASPBay","ok"
"28","attrCUSUM","ok"
"29","autothresholdr","ok"
"30","autovarCore","ok"
"31","BaBooN","ok"
"32","BacArena","ok"
"33","baitmet","ok"
"34","BalancedSampling","ok"
"35","BAMBI","ok"
"36","BAMMtools","ok"
"37","BART","ok"
"38","Barycenter","ok"
"39","BatchMap","ok"
"40","batman","ok"
"41","bayesAB","ok"
"42","BayesBD","ok"
"43","BayesComm","ok"
"44","bayesDP","ok"
"45","BayesFactor","ok"
"46","BayesianTools","ok"
"47","bayesImageS","ok"
"48","bayeslm","ok"
"49","bayesm","ok"
"50","bayou","ok"
"51","BCEE","ok"
"52","bcp","ok"
"53","bcpa","ok"
"54","bcROCsurface","ok"
"55","bcs","ok"
"56","BCSub","ok"
"57","beanz","ok"
"58","bea.R","ok"
"59","BEDMatrix","ok"
"60","benchr","ok"
"61","BeSS","ok"
"62","BeviMed","ok"
"63","beyondWhittle","ok"
"64","bfa","ok"
"65","bfp","ok"
"66","BiDAG","ok"
"67","bifactorial","ok"
"68","bife","ok"
"69","BIFIEsurvey","ok"
"70","biganalytics","ok"
"71","bigFastlm","ok"
"72","bigKRLS","ok"
"73","biglasso","ok"
"74","bigmemory","ok"
"75","BigQuic","ok"
"76","bigReg","ok"
"77","bigtabulate","ok"
"78","BigVAR","ok"
"79","bikedata","ok"
"80","bindrcpp","ok"
"81","bio3d","ok"
"82","Biocomb","ok"
"83","BIPOD","ok"
"84","biwavelet","ok"
"85","blackbox","ok"
"86","blockcluster","ok"
"87","blockmodels","ok"
"88","blockseg","ok"
"89","BLPestimatoR","ok"
"90","bmlm","ok"
"91","bnnSurvival","ok"
"92","BNSL","ok"
"93","BradleyTerryScalable","ok"
"94","breathteststan","ok"
"95","brlrmr","ok"
"96","brms","ok"
"97","bsearchtools","ok"
"98","bsplinePsd","ok"
"99","bssm","ok"
"100","btb","ok"
"101","btf","ok"
"102","BTLLasso","ok"
"103","BTR","ok"
"104","BTYDplus","ok"
"105","BuyseTest","ok"
"106","bvarsv","ok"
"107","bWGR","ok"
"108","BWStest","ok"
"109","CARBayes","ok"
"110","CARBayesST","ok"
"111","castor","ok"
"112","catlearn","ok"
"113","catSurv","ok"
"114","ccaPP","ok"
"115","cccp","ok"
"116","ccdrAlgorithm","ok"
"117","cctools","ok"
"118","cda","ok"
"119","CDF.PSIdekick","ok"
"120","CDM","ok"
