"pkg","res"
"1","ABCoptim","ok"
"2","abcrf","ok"
"3","AbsFilterGSEA","ok"
"4","acc","ok"
"5","accelerometry","ok"
"6","acebayes","ok"
"7","ACEt","ok"
"8","acrt","ok"
"9","AdaptiveSparsity","ok"
"10","adeba","ok"
"11","ADMM","ok"
"12","ADMMnet","ok"
"13","afCEC","ok"
"14","AhoCorasickTrie","ok"
"15","AHR","ok"
"16","alakazam","ok"
"17","algstat","ok"
"18","AlignStat","ok"
"19","ALKr","ok"
"20","alphabetr","ok"
"21","Amelia","ok"
"22","anMC","ok"
"23","ANN2","ok"
"24","anomalyDetection","ok"
"25","anytime","ok"
"26","apcluster","ok"
"27","ape","ok"
"28","aphid","ok"
"29","APML0","ok"
"30","arrApply","ok"
"31","ashr","ok"
"32","ASPBay","ok"
"33","attrCUSUM","ok"
"34","augSIMEX","ok"
"35","autothresholdr","ok"
"36","autovarCore","failed"
"37","BaBooN","ok"
"38","BacArena","ok"
"39","baitmet","ok"
"40","BalancedSampling","ok"
"41","BAMBI","ok"
"42","BAMMtools","ok"
"43","BART","ok"
"44","Barycenter","ok"
"45","basad","ok"
"46","BatchMap","ok"
"47","batman","ok"
"48","bayesAB","ok"
"49","BayesBD","ok"
"50","BayesComm","ok"
"51","bayesDP","ok"
"52","BayesFactor","ok"
"53","BayesianTools","ok"
"54","bayesImageS","ok"
"55","bayeslm","ok"
"56","bayesLopod","ok"
"57","bayesm","ok"
"58","bayou","ok"
"59","BCEE","ok"
"60","BClustLonG","ok"
"61","bcp","ok"
"62","bcpa","ok"
"63","bcROCsurface","ok"
"64","BCSub","ok"
"65","bea.R","ok"
"66","beanz","ok"
"67","BEDMatrix","ok"
"68","benchr","ok"
"69","BeSS","ok"
"70","BeviMed","ok"
"71","beyondWhittle","ok"
"72","bfa","ok"
"73","bfp","ok"
"74","BiDAG","ok"
"75","bifactorial","ok"
"76","bife","ok"
"77","BIFIEsurvey","ok"
"78","biganalytics","ok"
"79","bigFastlm","ok"
"80","bigKRLS","ok"
"81","biglasso","ok"
"82","bigmemory","ok"
"83","BigQuic","ok"
"84","bigReg","ok"
"85","bigstatsr","ok"
"86","bigtabulate","ok"
"87","bigtime","ok"
"88","BigVAR","ok"
"89","bikedata","ok"
"90","binaryGP","ok"
"91","bindrcpp","ok"
"92","bio3d","ok"
"93","Biocomb","ok"
"94","biofiles","skipped"
"95","BIPOD","ok"
"96","biwavelet","ok"
"97","blackbox","ok"
"98","blockcluster","ok"
"99","blockmodels","ok"
"100","blockseg","ok"
"101","BLPestimatoR","ok"
"102","bmlm","ok"
"103","bnnSurvival","ok"
"104","BNPMIXcluster","ok"
"105","BNSL","ok"
"106","BosonSampling","ok"
"107","BradleyTerryScalable","ok"
"108","breathteststan","ok"
"109","brlrmr","ok"
"110","brms","ok"
"111","bsearchtools","ok"
"112","bsplinePsd","ok"
"113","bssm","ok"
"114","btb","ok"
"115","btf","ok"
"116","BTLLasso","ok"
"117","BTR","ok"
"118","BTYDplus","ok"
"119","BuyseTest","ok"
"120","bvarsv","ok"
