"pkg","res"
"1","ABCoptim","ok"
"2","AbsFilterGSEA","ok"
"3","acc","ok"
"4","accelerometry","ok"
"5","acebayes","ok"
"6","ACEt","ok"
"7","acrt","ok"
"8","AdaptiveSparsity","ok"
"9","ADMMnet","ok"
"10","AhoCorasickTrie","ok"
"11","AHR","ok"
"12","alakazam","ok"
"13","algstat","ok"
"14","AlignStat","ok"
"15","ALKr","ok"
"16","alphabetr","ok"
"17","Amelia","ok"
"18","anytime","ok"
"19","apcluster","ok"
"20","arrApply","ok"
"21","ashr","ok"
"22","ASPBay","ok"
"23","aSPU","ok"
"24","attrCUSUM","ok"
"25","autovarCore","ok"
"26","BaBooN","ok"
"27","BacArena","ok"
"28","baitmet","ok"
"29","BalancedSampling","ok"
"30","BAMBI","ok"
"31","BAMMtools","ok"
"32","BART","ok"
"33","Barycenter","ok"
"34","BatchMap","ok"
"35","batman","ok"
"36","bayesAB","ok"
"37","BayesBD","ok"
"38","BayesComm","ok"
"39","bayesDP","ok"
"40","BayesFactor","ok"
"41","BayesianTools","ok"
"42","bayesImageS","ok"
"43","bayesm","ok"
"44","bayou","ok"
"45","bcp","ok"
"46","bcpa","ok"
"47","bcROCsurface","ok"
"48","bcs","ok"
"49","BCSub","ok"
"50","beanz","ok"
"51","bea.R","ok"
"52","BEDMatrix","ok"
"53","benchr","ok"
"54","BeviMed","ok"
"55","beyondWhittle","ok"
"56","bfa","ok"
"57","bfp","ok"
"58","bifactorial","ok"
"59","bife","ok"
"60","BIFIEsurvey","ok"
"61","biganalytics","ok"
"62","bigFastlm","ok"
"63","biglasso","ok"
"64","bigmemory","ok"
"65","BigQuic","ok"
"66","bigReg","ok"
"67","bigtabulate","ok"
"68","BigVAR","ok"
"69","bindrcpp","ok"
"70","bio3d","ok"
"71","Biocomb","ok"
"72","BIPOD","ok"
"73","biwavelet","ok"
"74","blackbox","ok"
"75","blockcluster","ok"
"76","blockmodels","ok"
"77","blockseg","ok"
"78","BLPestimatoR","ok"
"79","bmlm","ok"
"80","bnnSurvival","ok"
"81","BNSL","ok"
"82","bootTimeInference","ok"
"83","brms","ok"
"84","bsearchtools","ok"
"85","btb","ok"
"86","btf","ok"
"87","BTLLasso","ok"
"88","BTR","ok"
"89","BTYDplus","ok"
"90","BuyseTest","ok"
"91","bvarsv","ok"
